"eBird.English.Name.2022","eBird.Scientific.Name.2022","eBird.Code","Order","Family","SOIB.Concern.Status","SOIB.Long.Term.Status","SOIB.Current.Status","SOIB.Range.Status","Breeding.Activity.Period","Non.Breeding.Activity.Period","Diet.Guild","India.Endemic","Subcontinent.Endemic","Himalayas.Endemic","Endemic.Region","Habitat.Specialization","Migratory.Status.Within.India","Essential","Discard","India.Checklist.Common.Name","India.Checklist.Scientific.Name","BLI.Common.Name","BLI.Scientific.Name","IUCN.Category","WPA.Schedule","CITES.Appendix","CMS.Appendix","Onepercent.Estimates","Long.Term.Analysis","Current.Analysis","Selected.SOIB","totalrange25km","proprange25km2000","proprange25km.current","proprange25km2022","mean5km","ci5km","longtermlci","longtermmean","longtermrci","currentslopelci","currentslopemean","currentsloperci","proj2023.lci","proj2023.mean","proj2023.rci","proj2024.lci","proj2024.mean","proj2024.rci","proj2025.lci","proj2025.mean","proj2025.rci","proj2026.lci","proj2026.mean","proj2026.rci","proj2027.lci","proj2027.mean","proj2027.rci","proj2028.lci","proj2028.mean","proj2028.rci","proj2029.lci","proj2029.mean","proj2029.rci","SOIBv2.Long.Term.Status","SOIBv2.Current.Status","SOIBv2.Priority.Status"
"Silver-backed Needletail","Hirundapus cochinchinensis","sibnee1","Caprimulgiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Summer Migrant",NA,NA,"Silver-backed Needletail","Hirundapus cochinchinensis","Silver-backed Needletail","Hirundapus cochinchinensis","Least Concern","Schedule-II","","",NA,"","","",14,NA,0.166666666666667,NA,12.6428571428571,2.23764299070387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown-backed Needletail","Hirundapus giganteus","brbnee1","Caprimulgiformes","Apodidae (Swifts)","Moderate","Moderate Decline","Moderate Decline","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Summer Migrant",NA,NA,"Brown-backed Needletail","Hirundapus giganteus","Brown-backed Needletail","Hirundapus giganteus","Least Concern","Schedule-II","","",NA,"X","X","X",200,0.09,0.435,0.53,18.07,1.01839943432781,-68.3263892539466,-60.026910368184,-47.7347988013998,-2.26146626638249,1.45680192991751,5.17507012621751,79.4240789651171,96.1420241021466,116.742643470153,78.005117854482,97.6867841479873,122.866543743168,76.5658257123601,99.2792954051566,129.480015985668,75.1342395092339,100.921076591559,136.579811834303,73.7257514056689,102.613705706214,144.17746325425,72.3490117916531,104.358822494323,152.293528068461,71.0088793980032,106.15813102575,160.954801521957,"Decline","eBird Data Indecisive","Moderate"
"Plume-toed Swiftlet","Collocalia affinis","pltswi1","Caprimulgiformes","Apodidae (Swifts)","High","Data Deficient","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident",NA,NA,"Plume-toed Swiftlet","Collocalia affinis","Glossy Swiftlet","Collocalia esculenta","Not Recognised","Schedule-II","","",NA,"","","",37,0.0810810810810811,0.547297297297297,0.783783783783784,5.64864864864865,1.30714381353912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Indian Swiftlet","Aerodramus unicolor","indswi1","Caprimulgiformes","Apodidae (Swifts)","Low","Uncertain","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","Yes","No","Indian Subcontinent","Forest","Resident",NA,NA,"Indian Swiftlet","Aerodramus unicolor","Indian Swiftlet","Aerodramus unicolor","Least Concern","Schedule-I","","",NA,"X","X","X",192,0.208333333333333,0.577473958333333,0.6875,20.09375,0.79202885016788,-47.5502773689742,-33.5940240154736,-16.3639361626623,-3.21290961236711,-0.696035214147487,1.82083918407214,74.5250452094659,92.6863344492086,115.493766122324,71.0712842367978,91.9089287112537,119.172344595338,67.7170709901686,91.1502024917883,123.129179807236,64.4889156543206,90.4097971125544,127.333925141138,61.3980328493555,89.6873640026132,131.772634465119,58.4477329633372,88.9825644340088,136.440347767493,55.6370835820585,88.2950692657188,141.337410747021,"eBird Data Indecisive","Stable","Low"
"Himalayan Swiftlet","Aerodramus brevirostris","himswi2","Caprimulgiformes","Apodidae (Swifts)","Moderate","Strong Decline","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Winter Migrant",NA,NA,"Himalayan Swiftlet","Aerodramus brevirostris","Himalayan Swiftlet","Aerodramus brevirostris","Least Concern","Schedule-II","","",NA,"X","X","X",251,0.183266932270916,0.301294820717131,0.378486055776892,11.3107569721116,0.719065742792727,-78.3556328442181,-71.8766248113606,-62.8613602499963,-3.67267025306148,-0.311858036915562,3.04895417923036,74.4658271108406,92.7179678660296,115.745211222286,71.399648918044,92.440383322551,120.116503643786,68.409232347984,92.1851900257755,124.828588865988,65.5217111103868,91.9521699983755,129.856700165246,62.7491733093029,91.7411226173408,135.192528513954,60.0959074926578,91.5518643035558,140.836980144698,57.5619952581103,91.3842282367472,146.796593793117,"Rapid Decline","eBird Data Indecisive","Moderate"
"White-nest Swiftlet","Aerodramus fuciphagus","ednswi1","Caprimulgiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Wetland","Resident",NA,NA,"Edible-nest Swiftlet","Aerodramus fuciphagus","Edible-nest Swiftlet","Aerodramus fuciphagus","Least Concern","Not protected","","",NA,"","","",31,0.129032258064516,0.395161290322581,0.580645161290323,6.03225806451613,1.48654614394755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alpine Swift","Apus melba","alpswi1","Caprimulgiformes","Apodidae (Swifts)","Low","Stable","Uncertain","Moderate","Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident & Local Migrant",NA,NA,"Alpine Swift","Tachymarptis melba","Alpine Swift","Tachymarptis melba","Least Concern","Schedule-II","","",NA,"X","X","X",660,0.0863636363636364,0.315719696969697,0.363636363636364,15.6090909090909,0.501873681523787,-63.6730526270413,-54.5827246997745,-44.1082681706741,-2.07582892596168,0.1320049309688,2.33983878789928,98.33641391988,116.697305958494,138.72317046967,95.6384306034583,117.027597854216,143.541192307692,92.9498588175495,117.372150575328,148.683423657221,90.3019813493218,117.731084904495,154.124953390546,87.7114302261197,118.104526567868,159.856249803474,85.187056293068,118.492606308684,165.876312057205,82.7333540745633,118.895459963631,172.189268413932,"Decline","Stable","Moderate"
"Common Swift","Apus apus","comswi","Caprimulgiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Winter Migrant & Localized Summer Migrant",NA,NA,"Common Swift","Apus apus","Common Swift","Apus apus","Least Concern","Schedule-II","","",NA,"","","",92,0.184782608695652,0.195652173913043,0.434782608695652,7.53260869565217,1.10581403339701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pacific Swift","Apus pacificus","fotswi","Caprimulgiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Uncertain",NA,1,"Pacific Swift","Apus pacificus","Pacific Swift","Apus pacificus","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blyth's Swift","Apus leuconyx","blyswi1","Caprimulgiformes","Apodidae (Swifts)","Moderate","Data Deficient","Data Deficient",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Within-India Migrant",NA,NA,"Blyth's Swift","Apus leuconyx","Not at species rank","Apus pacificus leuconyx","Not Recognised","Schedule-II","","",NA,"","","",93,0.10752688172043,0.169354838709677,0.129032258064516,18.3763440860215,1.3350776522325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dark-rumped Swift","Apus acuticauda","darswi1","Caprimulgiformes","Apodidae (Swifts)","High","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",1,NA,"Dark-rumped Swift","Apus acuticauda","Dark-rumped Swift","Apus acuticauda","Vulnerable","Schedule-I","","",NA,"","","X",33,0.0606060606060606,0.208333333333333,0.303030303030303,9.36363636363636,1.55377882922176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBird Data Deficient","eBird Data Deficient","High"
"Little Swift","Apus affinis","litswi1","Caprimulgiformes","Apodidae (Swifts)","Low","Moderate Decline","Strong Increase","Very Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident",NA,NA,"Little Swift","Apus affinis","Little Swift","Apus affinis","Least Concern","Schedule-II","","",NA,"X","X","X",2506,0.0949720670391061,0.375648443735036,0.516360734237829,10.3826815642458,0.253434261139148,-45.9497223844046,-37.8489118279364,-27.5964229805714,3.66551188834772,6.16338389580067,8.66125590325363,143.178547259672,156.670976441791,171.553736918473,148.437499517052,165.069473062883,183.742303158422,153.833964073145,173.930765234737,196.907287282304,159.394801167172,183.281016955659,211.09975618907,165.139289161744,193.147907457216,226.384147937057,171.082769433206,203.560720988141,242.835075578667,177.238491613674,214.550442036546,260.535966593928,"Decline","Rapid Increase","Low"
"House Swift","Apus nipalensis","houswi1","Caprimulgiformes","Apodidae (Swifts)",NA,NA,NA,NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident",NA,NA,"House Swift","Apus nipalensis","House Swift","Apus nipalensis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Asian Palm-Swift","Cypsiurus balasiensis","aspswi1","Caprimulgiformes","Apodidae (Swifts)","Low","Stable","Uncertain",NA,"Diurnal","Diurnal","Invertebrate","No","No","No","None","None","Resident",NA,NA,"Asian Palm Swift","Cypsiurus balasiensis","Asian Palm-swift","Cypsiurus balasiensis","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crested Treeswift","Hemiprocne coronata","cretre1","Caprimulgiformes","Hemiprocnidae (Treeswifts)","High","Strong Decline","Strong Decline","Large","Diurnal","Diurnal","Invertebrate","No","No","No","None","Forest","Resident",1,NA,"Crested Treeswift","Hemiprocne coronata","Crested Treeswift","Hemiprocne coronata","Least Concern","Schedule-I","","",NA,"X","X","X",698,0.127507163323782,0.320558739255014,0.402578796561605,13.5186246418338,0.535975400665567,-78.8285230875634,-74.2888735436521,-69.0260178866537,-3.8055746847633,-1.75981565803967,0.285943368683965,63.6651008688364,77.6713669709794,94.8986943702875,60.4076730667659,76.3688999172591,96.7456471235071,57.2685209545973,75.0957758599703,98.7429867427002,54.2660984552128,73.8512498286165,100.862341124096,51.4068095553539,72.6345977924111,103.088222546562,48.6909174678099,71.4451160273417,105.412073762678,46.1154616206581,70.282120503601,107.829309579263,"Rapid Decline","Stable","Moderate"
"Water Rail","Rallus aquaticus","watrai1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","None","Wetland","Resident & Winter Migrant",NA,NA,"Water Rail","Rallus aquaticus","Western Water Rail","Rallus aquaticus","Least Concern","Schedule-II","","",NA,"","","",79,0.0379746835443038,0.205696202531646,0.30379746835443,13.7848101265823,1.47871428446119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown-cheeked Rail","Rallus indicus","bncrai1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","None","Wetland","Winter Migrant",NA,NA,"Brown-cheeked Rail","Rallus indicus","Eastern Water Rail","Rallus indicus","Least Concern","Schedule-II","","",NA,"","","",3,NA,0.416666666666667,0.333333333333333,14.3333333333333,7.53460756185159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Corn Crake","Crex crex","corcra","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"24 hour","Diurnal","Omnivore","No","No","No","None","None","Uncertain",NA,1,"Corn Crake","Crex crex","Corncrake","Crex crex","Least Concern","Schedule-II","","Appendix II",NA,"","","",1,1,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slaty-breasted Rail","Lewinia striata","slbrai1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)","Low","Data Deficient","Uncertain","Moderate","Diurnal","Diurnal","Omnivore","No","No","No","None","Wetland","Resident & Local Migrant",NA,NA,"Slaty-breasted Rail","Lewinia striata","Slaty-breasted Rail","Lewinia striata","Least Concern","Schedule-II","","",NA,"","X","X",199,0.0452261306532663,0.264447236180905,0.311557788944724,16.3819095477387,0.958497434025583,NA,NA,NA,-4.26967999257469,-0.157124375356664,3.95543124186136,75.7205486871449,103.111350171103,141.132875063655,71.8182109029346,103.343662707299,149.774213381963,68.0481304619339,103.618506727131,159.29883399637,64.4467018737936,103.936235888833,169.712146685475,61.0280002628858,104.297253395084,181.04940415303,57.7947523833941,104.70201273239,193.365190413823,54.7437547903042,105.15101850405,206.728535586491,"eBird Data Deficient","eBird Data Indecisive","Low"
"Spotted Crake","Porzana porzana","spocra1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","None","Wetland","Winter Migrant",NA,NA,"Spotted Crake","Porzana porzana","Spotted Crake","Porzana porzana","Least Concern","Schedule-II","","Appendix II",NA,"","","",23,0.130434782608696,0.195652173913043,0.260869565217391,15.0869565217391,2.37957609722292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eurasian Moorhen","Gallinula chloropus","commoo3","Gruiformes","Rallidae (Rails, Gallinules, and Coots)","Low","Uncertain","Uncertain","Large","Diurnal","Diurnal","Omnivore","No","No","No","None","Wetland","Resident & Winter Migrant",NA,NA,"Common Moorhen","Gallinula chloropus","Common Moorhen","Gallinula chloropus","Least Concern","Schedule-II","","",NA,"X","X","X",2130,0.063849765258216,0.365669014084507,0.505164319248826,10.5441314553991,0.273343451041298,33.733650768477,58.159781486337,87.12292506913,-0.795512281520334,1.18787090031239,3.17125408214511,98.2879035384847,108.896745888591,120.748169986078,97.6033000583589,110.142459792233,124.432369397188,96.8831847203698,111.410640518391,128.309329393487,96.1461740532792,112.701742542563,132.365551460205,95.4030076698721,114.016230844,136.59564899242,94.6601976182972,115.354581170066,140.998707772996,93.921852895606,116.717280307816,145.576471758109,"Increase","Stable","Low"
"Eurasian Coot","Fulica atra","eurcoo","Gruiformes","Rallidae (Rails, Gallinules, and Coots)","Moderate","Stable","Strong Decline","Large","Diurnal","Diurnal","Plant & Seed","No","No","No","None","Wetland","Resident & Winter Migrant",NA,NA,"Eurasian Coot","Fulica atra","Common Coot","Fulica atra","Least Concern","Schedule-II","","",15000,"X","X","X",2231,0.0721649484536082,0.375112057373375,0.480950246526221,10.0945764231286,0.266738149079979,-18.5013152344989,-4.4861227659615,12.150164724508,-4.82997166432094,-3.46732322947216,-2.10467479462338,67.550477837861,73.5947587928334,80.2294512604935,63.9570807107735,70.7576943406167,78.3488278950578,60.5344528787333,68.0348671103249,76.5527224187997,57.2845349410588,65.4214895650854,74.8257553134439,54.2040781069603,62.9129824263944,73.158496249084,51.2873608853027,60.5049652920591,71.5447023744103,48.5275149050784,58.1932476909846,69.9799502382197,"Stable","Decline","Low"
"Gray-headed Swamphen","Porphyrio poliocephalus","purswa3","Gruiformes","Rallidae (Rails, Gallinules, and Coots)","Moderate","Uncertain","Strong Decline","Very Large","Diurnal","Diurnal","Omnivore","No","No","No","None","Wetland","Resident",NA,NA,"Grey-headed Swamphen","Porphyrio poliocephalus","Purple Swamphen","Porphyrio porphyrio","Not Recognised","Schedule-II","","",20000,"X","X","X",1792,0.0625,0.384765625,0.525111607142857,11.0680803571429,0.304166449309111,46.95727262,73.914165183499,104.969226818359,-0.84548701118272,1.17745037394848,3.20038775907967,90.9727775599359,101.463370358738,113.257106213364,90.225809874794,102.617156484463,116.844433070055,89.445005537864,103.791725030439,120.624865311493,88.6487943329843,104.987495453713,124.585215239734,87.847789349919,106.204897032496,128.720360492202,87.0484091493499,107.444369119132,133.029632421593,86.2546886254502,108.70636140017,137.515016293862,"Increase","Stable","Low"
"White-browed Crake","Poliolimnas cinereus","whbcra1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"Diurnal","Diurnal","Omnivore","No","No","No","None","Wetland","Uncertain",NA,1,"White-browed Crake","Poliolimnas cinereus","White-browed Crake","Amaurornis cinerea","Least Concern","Schedule-II","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Watercock","Gallicrex cinerea","waterc1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)","Moderate","Data Deficient","Strong Decline","Moderate","Diurnal","Diurnal","Plant & Seed","No","No","No","None","Wetland","Resident & Local Migrant",NA,NA,"Watercock","Gallicrex cinerea","Watercock","Gallicrex cinerea","Least Concern","Schedule-II","","",NA,"","","X",457,0.0306345733041575,0.306345733041575,0.428884026258206,14.6673960612691,0.626230843927689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"eBird Data Deficient","eBird Data Deficient","Moderate"
"White-breasted Waterhen","Amaurornis phoenicurus","whbwat1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)","Low","Stable","Uncertain","Very Large","24 hour","Diurnal","Omnivore","No","No","No","None","None","Resident",NA,NA,"White-breasted Waterhen","Amaurornis phoenicurus","White-breasted Waterhen","Amaurornis phoenicurus","Least Concern","Schedule-II","","",NA,"X","X","X",2899,0.0710589858571921,0.419886167644015,0.561917902725078,9.68333908244222,0.23332670343889,42.94750638321,69.391119945744,97.78797581168,2.98077202668187,5.52373034683469,8.06668866698752,129.64860983517,141.534103932302,154.607035031626,133.679079558381,148.244040593018,164.540770314435,137.787820182692,155.283671683402,175.207303494786,141.996840163662,162.669730167522,186.636503705058,146.321120481633,170.419823815162,198.868787652532,150.771933277698,178.552482202362,211.952049470717,155.35851660776,187.087206301551,225.940252514861,"Increase","Rapid Increase","Low"
"Andaman Crake","Rallina canningi","andcra1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)","Moderate","Data Deficient","Data Deficient","Restricted","Diurnal","Diurnal","Invertebrate","Yes","Yes","No","Andaman Islands","Forest","Resident",NA,NA,"Andaman Crake","Rallina canningi","Andaman Crake","Rallina canningi","Least Concern","Schedule-II","","",250,"","X","X",20,0.05,0.375,0.55,6.9,1.94394476854614,NA,NA,NA,-12.1406631777822,-9.07824518733554,-6.01582719688885,22.5454589260929,33.1959930509122,49.3839610403391,18.465879615915,29.1172861965635,46.5740272571926,15.1124138771345,25.559804418359,44.0627717073697,12.3666403724271,22.4545143190652,41.7890560509176,10.1227214293927,19.7418287626833,39.7133139265858,8.29040537238559,17.3702752067545,37.8077588604608,6.7944393386243,15.2953569381564,36.0515719653904,"eBird Data Deficient","eBird Data Indecisive","Moderate"
"Red-legged Crake","Rallina fasciata","relcra1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",NA,NA,NA,NA,"24 hour","24 hour","Plant & Seed","No","No","No","None","None","Resident",NA,NA,"Red-legged Crake","Rallina fasciata","Red-legged Crake","Rallina fasciata","Least Concern","Recent addition","","",NA,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slaty-legged Crake","Rallina eurizonoides","sllcra1","Gruiformes","Rallidae (Rails, Gallinules, and Coots)","Moderate","Data Deficient","Data Deficient",NA,"24 hour","24 hour","Plant & Seed","No","No","No","None","Forest & Plantation","Resident & Within-India Migrant",NA,NA,"Slaty-legged Crake","Rallina eurizonoides","Slaty-legged Crake","Rallina eurizonoides","Least Concern","Schedule-II","","",NA,"","","",87,0.0459770114942529,0.202586206896552,0.275862068965517,18.7126436781609,1.37976877350183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
