post_title,ID,post_content,post_excerpt,post_date,post_name,post_author,post_status,featured_image,wp_page_template,post_format,comment_status,ping_status,pinged,post_parent,menu_order,scientific_name,long-term_trend,long-term_trend_ci,current_annual_change,current_annual_change_ci,distribution_range_size,distribution_range_size_ci_units_of_10000_sqkm,downloadlink,map_filename,map_filename_originals,graph_filename,graph_filename_originals,graph_filename_originals_cat,current_status,distribution_status,iucn_status,long_term_status,migratory_status,status_of_conservation_concern,wlpa_schedule,primary_assessment,habitat_specialization,endemicity,custom_url,custom_url_estnot,long-term_trend_in,long-term_trend_ci_in,current_annual_change_in,current_annual_change_ci_in,distribution_range_size_in,distribution_range_size_ci_units_of_10000_sqkm_in,migratory_status_in,habitat_specialization_in,endemicity_in,national_trends_addn,habitat_trends_addn,state_trends_addn,full_url_2,habitats,conservation_areas,conservation_area_trends_addn,key_states,all_trends,post_category,only_conclusive_trend,new_to_soib_2023,photo_credit
Crested Serpent Eagle,,Telangana,,,ts-crseag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Spilornis_cheela.jpg,,standard,closed,closed,,0,0,Spilornis cheela,,,,,"40,408","(40,273, 40,543)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Crested-Serpent-Eagle_ts_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Crested-Serpent-Eagle_ts_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-I,,Forest,Non-endemic,crseag1,not-crseag1,-32.08,"(-41.24, -21.2)",-1.58,"(-2.92, -0.25)","10,83,100","(1,082,560, 1,083,640)",Resident,Forest,Non-endemic,in-est-crseag1,wdl-est-crseag1,"an-not-crseag1,ap-not-crseag1,ar-not-crseag1,as-est-crseag1,br-not-crseag1,ch-not-crseag1,ct-not-crseag1,dn-not-crseag1,dl-not-crseag1,ga-not-crseag1,gj-est-crseag1,hr-not-crseag1,hp-not-crseag1,jk-not-crseag1,jh-not-crseag1,ka-est-crseag1,kl-est-crseag1,mp-not-crseag1,mh-est-crseag1,mn-not-crseag1,ml-not-crseag1,mz-not-crseag1,nl-not-crseag1,or-not-crseag1,py-not-crseag1,pb-not-crseag1,rj-not-crseag1,sk-not-crseag1,tn-est-crseag1,ts-not-crseag1,tr-not-crseag1,up-not-crseag1,ul-not-crseag1,wb-est-crseag1",ts-crseag1,None,None,pas-est-crseag1,,Telangana,Telangana,No,TRUE,Nirmal George
Crested Serpent Eagle,,Tripura,,,tr-crseag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Spilornis_cheela.jpg,,standard,closed,closed,,0,0,Spilornis cheela,,,,,"8,953","(8,925, 8,981)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Crested-Serpent-Eagle_tr_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Crested-Serpent-Eagle_tr_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-I,,Forest,Non-endemic,crseag1,not-crseag1,-32.08,"(-41.24, -21.2)",-1.58,"(-2.92, -0.25)","10,83,100","(1,082,560, 1,083,640)",Resident,Forest,Non-endemic,in-est-crseag1,wdl-est-crseag1,"an-not-crseag1,ap-not-crseag1,ar-not-crseag1,as-est-crseag1,br-not-crseag1,ch-not-crseag1,ct-not-crseag1,dn-not-crseag1,dl-not-crseag1,ga-not-crseag1,gj-est-crseag1,hr-not-crseag1,hp-not-crseag1,jk-not-crseag1,jh-not-crseag1,ka-est-crseag1,kl-est-crseag1,mp-not-crseag1,mh-est-crseag1,mn-not-crseag1,ml-not-crseag1,mz-not-crseag1,nl-not-crseag1,or-not-crseag1,py-not-crseag1,pb-not-crseag1,rj-not-crseag1,sk-not-crseag1,tn-est-crseag1,ts-not-crseag1,tr-not-crseag1,up-not-crseag1,ul-not-crseag1,wb-est-crseag1",tr-crseag1,None,None,pas-est-crseag1,,Tripura,Tripura,No,TRUE,Nirmal George
Crested Serpent Eagle,,Uttar Pradesh,,,up-crseag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Spilornis_cheela.jpg,,standard,closed,closed,,0,0,Spilornis cheela,,,,,"61,498","(61,325, 61,671)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Crested-Serpent-Eagle_up_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Crested-Serpent-Eagle_up_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-I,,Forest,Non-endemic,crseag1,not-crseag1,-32.08,"(-41.24, -21.2)",-1.58,"(-2.92, -0.25)","10,83,100","(1,082,560, 1,083,640)",Resident,Forest,Non-endemic,in-est-crseag1,wdl-est-crseag1,"an-not-crseag1,ap-not-crseag1,ar-not-crseag1,as-est-crseag1,br-not-crseag1,ch-not-crseag1,ct-not-crseag1,dn-not-crseag1,dl-not-crseag1,ga-not-crseag1,gj-est-crseag1,hr-not-crseag1,hp-not-crseag1,jk-not-crseag1,jh-not-crseag1,ka-est-crseag1,kl-est-crseag1,mp-not-crseag1,mh-est-crseag1,mn-not-crseag1,ml-not-crseag1,mz-not-crseag1,nl-not-crseag1,or-not-crseag1,py-not-crseag1,pb-not-crseag1,rj-not-crseag1,sk-not-crseag1,tn-est-crseag1,ts-not-crseag1,tr-not-crseag1,up-not-crseag1,ul-not-crseag1,wb-est-crseag1",up-crseag1,None,None,pas-est-crseag1,,Uttar Pradesh,Uttar Pradesh,No,TRUE,Nirmal George
Crested Serpent Eagle,,Uttarakhand,,,ul-crseag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Spilornis_cheela.jpg,,standard,closed,closed,,0,0,Spilornis cheela,,,,,"44,058","(43,987, 44,129)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Crested-Serpent-Eagle_ul_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Crested-Serpent-Eagle_ul_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,Low,Schedule-I,,Forest,Non-endemic,crseag1,not-crseag1,-32.08,"(-41.24, -21.2)",-1.58,"(-2.92, -0.25)","10,83,100","(1,082,560, 1,083,640)",Resident,Forest,Non-endemic,in-est-crseag1,wdl-est-crseag1,"an-not-crseag1,ap-not-crseag1,ar-not-crseag1,as-est-crseag1,br-not-crseag1,ch-not-crseag1,ct-not-crseag1,dn-not-crseag1,dl-not-crseag1,ga-not-crseag1,gj-est-crseag1,hr-not-crseag1,hp-not-crseag1,jk-not-crseag1,jh-not-crseag1,ka-est-crseag1,kl-est-crseag1,mp-not-crseag1,mh-est-crseag1,mn-not-crseag1,ml-not-crseag1,mz-not-crseag1,nl-not-crseag1,or-not-crseag1,py-not-crseag1,pb-not-crseag1,rj-not-crseag1,sk-not-crseag1,tn-est-crseag1,ts-not-crseag1,tr-not-crseag1,up-not-crseag1,ul-not-crseag1,wb-est-crseag1",ul-crseag1,None,None,pas-est-crseag1,,Uttarakhand,Uttarakhand,No,TRUE,Nirmal George
Crested Serpent Eagle,,West Bengal,,,wb-crseag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Spilornis_cheela.jpg,,standard,closed,closed,,0,0,Spilornis cheela,,,-5.58,"(-7.56, -3.6)","49,845","(49,735, 49,955)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Crested-Serpent-Eagle_wb_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Crested-Serpent-Eagle_wb_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Crested-Serpent-Eagle_wb_CAT_trend.jpg,,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Crested-Serpent-Eagle_wb_CAT_trend.png,Decline,,Least Concern,Insufficient Data,Resident,Low,Schedule-I,,Forest,Non-endemic,crseag1,est-crseag1,-32.08,"(-41.24, -21.2)",-1.58,"(-2.92, -0.25)","10,83,100","(1,082,560, 1,083,640)",Resident,Forest,Non-endemic,in-est-crseag1,wdl-est-crseag1,"an-not-crseag1,ap-not-crseag1,ar-not-crseag1,as-est-crseag1,br-not-crseag1,ch-not-crseag1,ct-not-crseag1,dn-not-crseag1,dl-not-crseag1,ga-not-crseag1,gj-est-crseag1,hr-not-crseag1,hp-not-crseag1,jk-not-crseag1,jh-not-crseag1,ka-est-crseag1,kl-est-crseag1,mp-not-crseag1,mh-est-crseag1,mn-not-crseag1,ml-not-crseag1,mz-not-crseag1,nl-not-crseag1,or-not-crseag1,py-not-crseag1,pb-not-crseag1,rj-not-crseag1,sk-not-crseag1,tn-est-crseag1,ts-not-crseag1,tr-not-crseag1,up-not-crseag1,ul-not-crseag1,wb-est-crseag1",wb-crseag1,None,None,pas-est-crseag1,,West Bengal,West Bengal,Yes,TRUE,Nirmal George
Andaman Serpent Eagle,,India,,,anseag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Spilornis_elgini.jpg,,standard,closed,closed,,0,0,Spilornis elgini,,,-6.82,"(-9.14, -4.51)","5,270","(5,270, 5,270)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Andaman-Serpent-Eagle_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Andaman-Serpent-Eagle_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Andaman-Serpent-Eagle_in_CAT_trend.jpg,,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Andaman-Serpent-Eagle_in_CAT_trend.png,Rapid Decline,Restricted,Vulnerable,Insufficient Data,Resident,High,Schedule-I,,Forest,Andaman Islands,anseag1,est-anseag1,,,-6.82,"(-9.14, -4.51)","5,270","(5,270, 5,270)",Resident,Forest,Andaman Islands,in-est-anseag1,wdl-est-anseag1,an-est-anseag1,in-est-anseag1,None,None,pas-not-anseag1,Andaman and Nicobar Islands,India,India,Yes,FALSE,Abhishek Das
Andaman Serpent Eagle,,Woodland,,,wdl-anseag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Spilornis_elgini.jpg,,standard,closed,closed,,0,0,Spilornis elgini,,,-6.89,"(-9.2, -4.58)","5,275","(5,271, 5,279)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Andaman-Serpent-Eagle_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Andaman-Serpent-Eagle_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Andaman-Serpent-Eagle_wdl_CAT_trend.jpg,,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Andaman-Serpent-Eagle_wdl_CAT_trend.png,Rapid Decline,,Vulnerable,Insufficient Data,Resident,High,Schedule-I,,Forest,Andaman Islands,anseag1,est-anseag1,,,-6.82,"(-9.14, -4.51)","5,270","(5,270, 5,270)",Resident,Forest,Andaman Islands,in-est-anseag1,wdl-est-anseag1,an-est-anseag1,wdl-anseag1,Woodland,None,pas-not-anseag1,Andaman and Nicobar Islands,Woodland,Woodland,Yes,TRUE,Abhishek Das
Andaman Serpent Eagle,,Protected Areas,,,pas-anseag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Spilornis_elgini.jpg,,standard,closed,closed,,0,0,Spilornis elgini,,,,,"5,275","(5,271, 5,279)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Andaman-Serpent-Eagle_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Andaman-Serpent-Eagle_in_map_2023.jpg,,,,Insufficient Data,,Vulnerable,Insufficient Data,Resident,High,Schedule-I,,Forest,Andaman Islands,anseag1,not-anseag1,,,-6.82,"(-9.14, -4.51)","5,270","(5,270, 5,270)",Resident,Forest,Andaman Islands,in-est-anseag1,wdl-est-anseag1,an-est-anseag1,pas-anseag1,None,Protected Areas,pas-not-anseag1,Andaman and Nicobar Islands,Protected Areas,Protected Areas,No,TRUE,Abhishek Das
Andaman Serpent Eagle,,Andaman and Nicobar Islands,,,an-anseag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Spilornis_elgini.jpg,,standard,closed,closed,,0,0,Spilornis elgini,-72.16,"(-78.43, -63.66)",-6.75,"(-9.26, -4.25)","5,275","(5,271, 5,279)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Andaman-Serpent-Eagle_an_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Andaman-Serpent-Eagle_an_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Andaman-Serpent-Eagle_an_LTT_trend.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Andaman-Serpent-Eagle_an_LTT_trend.png,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Andaman-Serpent-Eagle_an_CAT_trend.png,Rapid Decline,,Vulnerable,Rapid Decline,Resident,High,Schedule-I,,Forest,Andaman Islands,anseag1,est-anseag1,,,-6.82,"(-9.14, -4.51)","5,270","(5,270, 5,270)",Resident,Forest,Andaman Islands,in-est-anseag1,wdl-est-anseag1,an-est-anseag1,an-anseag1,None,None,pas-not-anseag1,Andaman and Nicobar Islands,Andaman and Nicobar Islands,Andaman and Nicobar Islands,Yes,TRUE,Abhishek Das
Short-toed Snake Eagle,,India,,,shteag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Circaetus_gallicus.jpg,,standard,closed,closed,,0,0,Circaetus gallicus,-63.24,"(-68.79, -57.31)",-5.01,"(-6.09, -3.92)","12,29,850","(1,229,090, 1,230,610)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Short-toed-Snake-Eagle_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Short-toed-Snake-Eagle_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Short-toed-Snake-Eagle_in_LTT_trend.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Short-toed-Snake-Eagle_in_LTT_trend.png,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Short-toed-Snake-Eagle_in_CAT_trend.png,Rapid Decline,Very Large,Least Concern,Rapid Decline,Resident,High,Schedule-I,,Open Habitat,Non-endemic,shteag1,est-shteag1,-63.24,"(-68.79, -57.31)",-5.01,"(-6.09, -3.92)","12,29,850","(1,229,090, 1,230,610)",Resident,Open Habitat,Non-endemic,in-est-shteag1,"cpl-est-shteag1,one-est-shteag1","ap-not-shteag1,ar-not-shteag1,as-not-shteag1,br-not-shteag1,ch-not-shteag1,ct-not-shteag1,dn-not-shteag1,dd-not-shteag1,dl-not-shteag1,ga-not-shteag1,gj-est-shteag1,hr-not-shteag1,hp-not-shteag1,jk-not-shteag1,jh-not-shteag1,ka-est-shteag1,kl-not-shteag1,la-not-shteag1,mp-not-shteag1,mh-est-shteag1,mn-not-shteag1,nl-not-shteag1,or-not-shteag1,py-not-shteag1,pb-not-shteag1,rj-not-shteag1,sk-not-shteag1,tn-est-shteag1,ts-not-shteag1,up-not-shteag1,ul-not-shteag1,wb-not-shteag1",in-est-shteag1,None,None,pas-est-shteag1,"Andhra Pradesh, Chhattisgarh, Telangana",India,India,Yes,FALSE,Hari K Patibanda
Short-toed Snake Eagle,,Cropland,,,cpl-shteag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Circaetus_gallicus.jpg,,standard,closed,closed,,0,0,Circaetus gallicus,-55.41,"(-63.95, -44.51)",-2.39,"(-4.21, -0.57)","12,29,847","(1,229,082, 1,230,612)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Short-toed-Snake-Eagle_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Short-toed-Snake-Eagle_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Short-toed-Snake-Eagle_cpl_LTT_trend.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Short-toed-Snake-Eagle_cpl_LTT_trend.png,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Short-toed-Snake-Eagle_cpl_CAT_trend.png,Trend Inconclusive,,Least Concern,Decline,Resident,High,Schedule-I,,Open Habitat,Non-endemic,shteag1,est-shteag1,-63.24,"(-68.79, -57.31)",-5.01,"(-6.09, -3.92)","12,29,850","(1,229,090, 1,230,610)",Resident,Open Habitat,Non-endemic,in-est-shteag1,"cpl-est-shteag1,one-est-shteag1","ap-not-shteag1,ar-not-shteag1,as-not-shteag1,br-not-shteag1,ch-not-shteag1,ct-not-shteag1,dn-not-shteag1,dd-not-shteag1,dl-not-shteag1,ga-not-shteag1,gj-est-shteag1,hr-not-shteag1,hp-not-shteag1,jk-not-shteag1,jh-not-shteag1,ka-est-shteag1,kl-not-shteag1,la-not-shteag1,mp-not-shteag1,mh-est-shteag1,mn-not-shteag1,nl-not-shteag1,or-not-shteag1,py-not-shteag1,pb-not-shteag1,rj-not-shteag1,sk-not-shteag1,tn-est-shteag1,ts-not-shteag1,up-not-shteag1,ul-not-shteag1,wb-not-shteag1",cpl-shteag1,Cropland,None,pas-est-shteag1,"Andhra Pradesh, Chhattisgarh, Telangana",Cropland,Cropland,Yes,TRUE,Hari K Patibanda
Short-toed Snake Eagle,,Open Natural Ecosystems,,,one-shteag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Circaetus_gallicus.jpg,,standard,closed,closed,,0,0,Circaetus gallicus,-67.56,"(-73.1, -60.02)",-6.11,"(-7.54, -4.69)","12,29,847","(1,229,082, 1,230,612)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Short-toed-Snake-Eagle_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Short-toed-Snake-Eagle_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Short-toed-Snake-Eagle_one_LTT_trend.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Short-toed-Snake-Eagle_one_LTT_trend.png,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Short-toed-Snake-Eagle_one_CAT_trend.png,Rapid Decline,,Least Concern,Rapid Decline,Resident,High,Schedule-I,,Open Habitat,Non-endemic,shteag1,est-shteag1,-63.24,"(-68.79, -57.31)",-5.01,"(-6.09, -3.92)","12,29,850","(1,229,090, 1,230,610)",Resident,Open Habitat,Non-endemic,in-est-shteag1,"cpl-est-shteag1,one-est-shteag1","ap-not-shteag1,ar-not-shteag1,as-not-shteag1,br-not-shteag1,ch-not-shteag1,ct-not-shteag1,dn-not-shteag1,dd-not-shteag1,dl-not-shteag1,ga-not-shteag1,gj-est-shteag1,hr-not-shteag1,hp-not-shteag1,jk-not-shteag1,jh-not-shteag1,ka-est-shteag1,kl-not-shteag1,la-not-shteag1,mp-not-shteag1,mh-est-shteag1,mn-not-shteag1,nl-not-shteag1,or-not-shteag1,py-not-shteag1,pb-not-shteag1,rj-not-shteag1,sk-not-shteag1,tn-est-shteag1,ts-not-shteag1,up-not-shteag1,ul-not-shteag1,wb-not-shteag1",one-shteag1,Open Natural Ecosystems,None,pas-est-shteag1,"Andhra Pradesh, Chhattisgarh, Telangana",Open Natural Ecosystems,Open Natural Ecosystems,Yes,TRUE,Hari K Patibanda
Short-toed Snake Eagle,,Protected Areas,,,pas-shteag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Circaetus_gallicus.jpg,,standard,closed,closed,,0,0,Circaetus gallicus,-45.19,"(-60.29, -23.93)",-2.72,"(-5.15, -0.3)","12,29,847","(1,229,082, 1,230,612)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Short-toed-Snake-Eagle_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Short-toed-Snake-Eagle_in_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/display/Short-toed-Snake-Eagle_pas_LTT_trend.jpg,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Short-toed-Snake-Eagle_pas_LTT_trend.png,https://stateofindiasbirds.in/wp-content/uploads/2024/trends/originals/Short-toed-Snake-Eagle_pas_CAT_trend.png,Trend Inconclusive,,Least Concern,Trend Inconclusive,Resident,High,Schedule-I,,Open Habitat,Non-endemic,shteag1,est-shteag1,-63.24,"(-68.79, -57.31)",-5.01,"(-6.09, -3.92)","12,29,850","(1,229,090, 1,230,610)",Resident,Open Habitat,Non-endemic,in-est-shteag1,"cpl-est-shteag1,one-est-shteag1","ap-not-shteag1,ar-not-shteag1,as-not-shteag1,br-not-shteag1,ch-not-shteag1,ct-not-shteag1,dn-not-shteag1,dd-not-shteag1,dl-not-shteag1,ga-not-shteag1,gj-est-shteag1,hr-not-shteag1,hp-not-shteag1,jk-not-shteag1,jh-not-shteag1,ka-est-shteag1,kl-not-shteag1,la-not-shteag1,mp-not-shteag1,mh-est-shteag1,mn-not-shteag1,nl-not-shteag1,or-not-shteag1,py-not-shteag1,pb-not-shteag1,rj-not-shteag1,sk-not-shteag1,tn-est-shteag1,ts-not-shteag1,up-not-shteag1,ul-not-shteag1,wb-not-shteag1",pas-shteag1,None,Protected Areas,pas-est-shteag1,"Andhra Pradesh, Chhattisgarh, Telangana",Protected Areas,Protected Areas,Yes,TRUE,Hari K Patibanda
Short-toed Snake Eagle,,Andhra Pradesh,,,ap-shteag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Circaetus_gallicus.jpg,,standard,closed,closed,,0,0,Circaetus gallicus,,,,,"93,605","(93,365, 93,845)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Short-toed-Snake-Eagle_ap_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Short-toed-Snake-Eagle_ap_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,High,Schedule-I,,Open Habitat,Non-endemic,shteag1,not-shteag1,-63.24,"(-68.79, -57.31)",-5.01,"(-6.09, -3.92)","12,29,850","(1,229,090, 1,230,610)",Resident,Open Habitat,Non-endemic,in-est-shteag1,"cpl-est-shteag1,one-est-shteag1","ap-not-shteag1,ar-not-shteag1,as-not-shteag1,br-not-shteag1,ch-not-shteag1,ct-not-shteag1,dn-not-shteag1,dd-not-shteag1,dl-not-shteag1,ga-not-shteag1,gj-est-shteag1,hr-not-shteag1,hp-not-shteag1,jk-not-shteag1,jh-not-shteag1,ka-est-shteag1,kl-not-shteag1,la-not-shteag1,mp-not-shteag1,mh-est-shteag1,mn-not-shteag1,nl-not-shteag1,or-not-shteag1,py-not-shteag1,pb-not-shteag1,rj-not-shteag1,sk-not-shteag1,tn-est-shteag1,ts-not-shteag1,up-not-shteag1,ul-not-shteag1,wb-not-shteag1",ap-shteag1,None,None,pas-est-shteag1,"Andhra Pradesh, Chhattisgarh, Telangana",Andhra Pradesh,Andhra Pradesh,No,TRUE,Hari K Patibanda
Short-toed Snake Eagle,,Arunachal Pradesh,,,ar-shteag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Circaetus_gallicus.jpg,,standard,closed,closed,,0,0,Circaetus gallicus,,,,,"2,123","(2,087, 2,159)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Short-toed-Snake-Eagle_ar_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Short-toed-Snake-Eagle_ar_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,High,Schedule-I,,Open Habitat,Non-endemic,shteag1,not-shteag1,-63.24,"(-68.79, -57.31)",-5.01,"(-6.09, -3.92)","12,29,850","(1,229,090, 1,230,610)",Resident,Open Habitat,Non-endemic,in-est-shteag1,"cpl-est-shteag1,one-est-shteag1","ap-not-shteag1,ar-not-shteag1,as-not-shteag1,br-not-shteag1,ch-not-shteag1,ct-not-shteag1,dn-not-shteag1,dd-not-shteag1,dl-not-shteag1,ga-not-shteag1,gj-est-shteag1,hr-not-shteag1,hp-not-shteag1,jk-not-shteag1,jh-not-shteag1,ka-est-shteag1,kl-not-shteag1,la-not-shteag1,mp-not-shteag1,mh-est-shteag1,mn-not-shteag1,nl-not-shteag1,or-not-shteag1,py-not-shteag1,pb-not-shteag1,rj-not-shteag1,sk-not-shteag1,tn-est-shteag1,ts-not-shteag1,up-not-shteag1,ul-not-shteag1,wb-not-shteag1",ar-shteag1,None,None,pas-est-shteag1,"Andhra Pradesh, Chhattisgarh, Telangana",Arunachal Pradesh,Arunachal Pradesh,No,TRUE,Hari K Patibanda
Short-toed Snake Eagle,,Assam,,,as-shteag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Circaetus_gallicus.jpg,,standard,closed,closed,,0,0,Circaetus gallicus,,,,,"14,518","(14,409, 14,627)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Short-toed-Snake-Eagle_as_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Short-toed-Snake-Eagle_as_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,High,Schedule-I,,Open Habitat,Non-endemic,shteag1,not-shteag1,-63.24,"(-68.79, -57.31)",-5.01,"(-6.09, -3.92)","12,29,850","(1,229,090, 1,230,610)",Resident,Open Habitat,Non-endemic,in-est-shteag1,"cpl-est-shteag1,one-est-shteag1","ap-not-shteag1,ar-not-shteag1,as-not-shteag1,br-not-shteag1,ch-not-shteag1,ct-not-shteag1,dn-not-shteag1,dd-not-shteag1,dl-not-shteag1,ga-not-shteag1,gj-est-shteag1,hr-not-shteag1,hp-not-shteag1,jk-not-shteag1,jh-not-shteag1,ka-est-shteag1,kl-not-shteag1,la-not-shteag1,mp-not-shteag1,mh-est-shteag1,mn-not-shteag1,nl-not-shteag1,or-not-shteag1,py-not-shteag1,pb-not-shteag1,rj-not-shteag1,sk-not-shteag1,tn-est-shteag1,ts-not-shteag1,up-not-shteag1,ul-not-shteag1,wb-not-shteag1",as-shteag1,None,None,pas-est-shteag1,"Andhra Pradesh, Chhattisgarh, Telangana",Assam,Assam,No,TRUE,Hari K Patibanda
Short-toed Snake Eagle,,Bihar,,,br-shteag1,amithkumar.4,publish,https://stateofindiasbirds.in/wp-content/uploads/Circaetus_gallicus.jpg,,standard,closed,closed,,0,0,Circaetus gallicus,,,,,"12,963","(12,852, 13,074)",,https://stateofindiasbirds.in/wp-content/uploads/maps/Short-toed-Snake-Eagle_br_map_2023.jpg,https://stateofindiasbirds.in/wp-content/uploads/originals/2023/Short-toed-Snake-Eagle_br_map_2023.jpg,,,,Insufficient Data,,Least Concern,Insufficient Data,Resident,High,Schedule-I,,Open Habitat,Non-endemic,shteag1,not-shteag1,-63.24,"(-68.79, -57.31)",-5.01,"(-6.09, -3.92)","12,29,850","(1,229,090, 1,230,610)",Resident,Open Habitat,Non-endemic,in-est-shteag1,"cpl-est-shteag1,one-est-shteag1","ap-not-shteag1,ar-not-shteag1,as-not-shteag1,br-not-shteag1,ch-not-shteag1,ct-not-shteag1,dn-not-shteag1,dd-not-shteag1,dl-not-shteag1,ga-not-shteag1,gj-est-shteag1,hr-not-shteag1,hp-not-shteag1,jk-not-shteag1,jh-not-shteag1,ka-est-shteag1,kl-not-shteag1,la-not-shteag1,mp-not-shteag1,mh-est-shteag1,mn-not-shteag1,nl-not-shteag1,or-not-shteag1,py-not-shteag1,pb-not-shteag1,rj-not-shteag1,sk-not-shteag1,tn-est-shteag1,ts-not-shteag1,up-not-shteag1,ul-not-shteag1,wb-not-shteag1",br-shteag1,None,None,pas-est-shteag1,"Andhra Pradesh, Chhattisgarh, Telangana",Bihar,Bihar,No,TRUE,Hari K Patibanda
